Country,Year,Quarter,Day,Month Name,Product,Segment,Sales,Avg Sale per Unit,COGS,Discounts,Gross Sales,Manufacturing Price,Month Number,Profit,Profit Margin %,Sale Price,Total COGS,Units Sold,Discount Band,Profit Check,Performance,Profit Class,Profit Bin,Profitable,Revenue Category,Sales Category,Segment Code,Revenue Flag
Mexico,2014,Qtr 3,1,August,Paseo,Midmarket,26486.4,13.35,19840.0,3273.6,29760.0,10,8,6646.4,25.09,15,19840.0,1984,High,6646.4000000000015,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 3,1,August,Velo,Government,11327.4,18.6,6090.0,852.6,12180.0,120,8,5237.4,46.24,20,6090.0,609,Medium,5237.4,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 3,1,August,VTT,Government,557459.0,339.5,426920.0,17241.0,574700.0,250,8,130539.0,23.42,350,426920.0,1642,Low,130539.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 3,1,September,Amarilla,Government,552391.0,329.0,436540.0,35259.0,587650.0,260,9,115851.0,20.97,350,436540.0,1679,Medium,115851.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 3,1,September,Carretera,Channel Partners,6339.36,11.28,1686.0,404.64,6744.0,3,9,4653.36,73.4,12,1686.0,562,Medium,4653.36,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 3,1,September,Montana,Government,14907.2,6.16,12100.0,2032.8,16940.0,5,9,2807.2,18.83,7,12100.0,2420,High,2807.2000000000007,Good,High,Low,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 3,1,September,Paseo,Government,55071.2,18.4,29930.0,4788.8,59860.0,10,9,25141.2,45.65,20,29930.0,2993,Medium,25141.2,Excellent,High,Very High,Yes,Medium,Medium,GOV,Normal
Mexico,2014,Qtr 3,1,September,Paseo,Midmarket,37080.0,15.0,24720.0,0.0,37080.0,10,9,12360.0,33.33,15,24720.0,2472,,12360.0,Excellent,High,High,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 3,1,September,Velo,Enterprise,240012.5,113.75,253200.0,23737.5,263750.0,120,9,-13187.5,-5.49,125,253200.0,2110,Medium,-13187.5,Loss,Low,Low,No,High,High,ENT,Problem
Mexico,2014,Qtr 3,1,September,VTT,Small Business,116640.0,270.0,108000.0,12960.0,129600.0,250,9,8640.0,7.41,300,108000.0,432,High,8640.0,Low,High,Medium,Yes,High,High,SMB,Star
Mexico,2014,Qtr 4,1,October,Amarilla,Channel Partners,4280.4,10.44,1230.0,639.6,4920.0,260,10,3050.4,71.26,12,1230.0,410,High,3050.4,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 4,1,October,Amarilla,Small Business,139230.0,255.0,136500.0,24570.0,163800.0,260,10,2730.0,1.96,300,136500.0,546,High,2730.0,Low,High,Low,Yes,High,High,SMB,Star
Mexico,2014,Qtr 4,1,October,Carretera,Enterprise,237160.0,110.0,258720.0,32340.0,269500.0,3,10,-21560.0,-9.09,125,258720.0,2156,High,-21560.0,Loss,Low,Low,No,High,High,ENT,Problem
Mexico,2014,Qtr 4,1,October,Carretera,Government,484060.5,346.5,363220.0,4889.5,488950.0,3,10,120840.5,24.96,350,363220.0,1397,Low,120840.5,Excellent,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 4,1,October,Montana,Midmarket,29246.4,14.4,20310.0,1218.6,30465.0,5,10,8936.4,30.56,15,20310.0,2031,Low,8936.400000000001,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 4,1,October,Montana,Small Business,139230.0,255.0,136500.0,24570.0,163800.0,5,10,2730.0,1.96,300,136500.0,546,High,2730.0,Low,High,Low,Yes,High,High,SMB,Star
Mexico,2014,Qtr 4,1,October,Paseo,Enterprise,237160.0,110.0,258720.0,32340.0,269500.0,10,10,-21560.0,-9.09,125,258720.0,2156,High,-21560.0,Loss,Low,Low,No,High,High,ENT,Problem
Mexico,2014,Qtr 4,1,October,Paseo,Government,15928.0,17.6,9050.0,2172.0,18100.0,10,10,6878.0,43.18,20,9050.0,905,High,6878.0,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 4,1,October,Paseo,Government,17881.85,6.65,13445.0,941.15,18823.0,10,10,4436.85,24.81,7,13445.0,2689,Medium,4436.849999999999,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 4,1,October,Paseo,Midmarket,29246.4,14.4,20310.0,1218.6,30465.0,10,10,8936.4,30.56,15,20310.0,2031,Low,8936.400000000001,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 4,1,October,Velo,Channel Partners,4280.4,10.44,1230.0,639.6,4920.0,120,10,3050.4,71.26,12,1230.0,410,High,3050.4,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 4,1,October,Velo,Government,15928.0,17.6,9050.0,2172.0,18100.0,120,10,6878.0,43.18,20,9050.0,905,High,6878.0,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 4,1,October,VTT,Government,484060.5,346.5,363220.0,4889.5,488950.0,250,10,120840.5,24.96,350,363220.0,1397,Low,120840.5,Excellent,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 4,1,October,VTT,Government,17881.85,6.65,13445.0,941.15,18823.0,250,10,4436.85,24.81,7,13445.0,2689,Medium,4436.849999999999,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 4,1,November,Amarilla,Government,30830.8,18.2,16940.0,3049.2,33880.0,260,11,13890.8,45.05,20,16940.0,1694,Medium,13890.8,Excellent,High,High,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 4,1,November,Carretera,Midmarket,39771.75,14.25,27910.0,2093.25,41865.0,3,11,11861.75,29.82,15,27910.0,2791,Medium,11861.75,Excellent,High,High,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 4,1,November,Montana,Channel Partners,8114.4,11.76,2070.0,165.6,8280.0,5,11,6044.4,74.49,12,2070.0,690,Low,6044.4,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 4,1,November,Paseo,Government,368676.0,308.0,311220.0,50274.0,418950.0,10,11,57456.0,15.58,350,311220.0,1197,High,57456.0,Good,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 4,1,November,Paseo,Small Business,567600.0,264.0,537500.0,77400.0,645000.0,10,11,30100.0,5.3,300,537500.0,2150,High,30100.0,Low,High,Very High,Yes,High,High,SMB,Star
Mexico,2014,Qtr 4,1,November,Velo,Government,8771.14,6.58,6665.0,559.86,9331.0,120,11,2106.14,24.01,7,6665.0,1333,Medium,2106.1399999999994,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 4,1,November,VTT,Enterprise,99758.75,113.75,105240.0,9866.25,109625.0,250,11,-5481.25,-5.49,125,105240.0,877,Medium,-5481.25,Loss,Low,Low,No,Medium,Medium,ENT,Problem
Mexico,2014,Qtr 4,1,December,Amarilla,Midmarket,28795.95,13.35,21570.0,3559.05,32355.0,260,12,7225.95,25.09,15,21570.0,2157,High,7225.950000000001,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 4,1,December,Amarilla,Small Business,175260.0,276.0,158750.0,15240.0,190500.0,260,12,16510.0,9.42,300,158750.0,635,Medium,16510.0,Low,High,High,Yes,High,High,SMB,Star
Mexico,2014,Qtr 4,1,December,Carretera,Government,441882.77,234.6696,356725.0,38464.23,480347.0,6,24,85157.77,19.27,357,356725.0,1883,Medium,85157.77000000002,Good,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 4,1,December,Montana,Enterprise,136560.0,120.0,136560.0,5690.0,142250.0,5,12,0.0,0.0,125,136560.0,1138,Low,0.0,Loss,Low,Low,No,High,High,ENT,Normal
Mexico,2014,Qtr 4,1,December,Montana,Midmarket,28795.95,13.35,21570.0,3559.05,32355.0,5,12,7225.95,25.09,15,21570.0,2157,High,7225.950000000001,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 4,1,December,Paseo,Channel Partners,12747.84,11.76,3252.0,260.16,13008.0,10,12,9495.84,74.49,12,3252.0,1084,Low,9495.84,Excellent,High,High,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 4,1,December,Paseo,Enterprise,136560.0,120.0,136560.0,5690.0,142250.0,10,12,0.0,0.0,125,136560.0,1138,Low,0.0,Loss,Low,Low,No,High,High,ENT,Normal
Mexico,2014,Qtr 4,1,December,Paseo,Government,21700.8,17.6,12330.0,2959.2,24660.0,10,12,9370.8,43.18,20,12330.0,1233,High,9370.8,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 4,1,December,Paseo,Government,438564.0,322.0,354120.0,38136.0,476700.0,10,12,84444.0,19.25,350,354120.0,1362,Medium,84444.0,Good,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 4,1,December,Velo,Channel Partners,12747.84,11.76,3252.0,260.16,13008.0,120,12,9495.84,74.49,12,3252.0,1084,Low,9495.84,Excellent,High,High,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 4,1,December,Velo,Small Business,175260.0,276.0,158750.0,15240.0,190500.0,120,12,16510.0,9.42,300,158750.0,635,Medium,16510.0,Low,High,High,Yes,High,High,SMB,Star
Mexico,2014,Qtr 4,1,December,VTT,Government,21700.8,17.6,12330.0,2959.2,24660.0,250,12,9370.8,43.18,20,12330.0,1233,High,9370.8,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 4,1,December,VTT,Government,3318.77,6.37,2605.0,328.23,3647.0,250,12,713.77,21.51,7,2605.0,521,Medium,713.77,Excellent,Medium,Low,Yes,Low,Low,GOV,Normal
United States of America,2013,Qtr 3,1,September,Amarilla,Channel Partners,23629.32,11.88,5967.0,238.68,23868.0,260,9,17662.32,74.75,12,5967.0,1989,Low,17662.32,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2013,Qtr 3,1,September,Carretera,Enterprise,40837.5,123.75,39600.0,412.5,41250.0,3,9,1237.5,3.03,125,39600.0,330,Low,1237.5,Low,High,Low,Yes,Low,Low,ENT,Normal
United States of America,2013,Qtr 3,1,September,Montana,Small Business,741906.0,297.0,624500.0,7494.0,749400.0,5,9,117406.0,15.82,300,624500.0,2498,Low,117406.0,Good,High,Very High,Yes,High,High,SMB,Star
United States of America,2013,Qtr 3,1,September,Paseo,Government,2367.4,6.23,1900.0,292.6,2660.0,10,9,467.4,19.74,7,1900.0,380,High,467.4000000000001,Good,Low,Low,Yes,Low,Low,GOV,Normal
United States of America,2013,Qtr 3,1,September,Paseo,Midmarket,40887.45,13.95,29310.0,3077.55,43965.0,10,9,11577.45,28.32,15,29310.0,2931,Medium,11577.449999999995,Excellent,High,High,Yes,Low,Low,MID,Normal
United States of America,2013,Qtr 3,1,September,Velo,Government,14131.2,19.2,7360.0,588.8,14720.0,120,9,6771.2,47.92,20,7360.0,736,Low,6771.200000000001,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
United States of America,2013,Qtr 3,1,September,VTT,Government,117264.0,336.0,90740.0,4886.0,122150.0,250,9,26524.0,22.62,350,90740.0,349,Low,26524.0,Excellent,High,Very High,Yes,High,High,GOV,Star
United States of America,2013,Qtr 4,1,October,Amarilla,Government,239183.0,329.0,189020.0,15267.0,254450.0,260,10,50163.0,20.97,350,189020.0,727,Medium,50163.0,Excellent,High,Very High,Yes,High,High,GOV,Star
United States of America,2013,Qtr 4,1,October,Amarilla,Midmarket,9662.4,14.4,6710.0,402.6,10065.0,260,10,2952.4,30.56,15,6710.0,671,Low,2952.4,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2013,Qtr 4,1,October,Carretera,Channel Partners,4168.8,10.8,1158.0,463.2,4632.0,3,10,3010.8,72.22,12,1158.0,386,High,3010.8,Excellent,High,Medium,Yes,Low,Low,CP,Normal
United States of America,2013,Qtr 4,1,October,Carretera,Government,18035.92,6.02,14980.0,2936.08,20972.0,3,10,3055.92,16.94,7,14980.0,2996,High,3055.9199999999983,Good,High,Medium,Yes,Low,Low,GOV,Normal
United States of America,2013,Qtr 4,1,October,Montana,Enterprise,82046.25,123.75,79560.0,828.75,82875.0,5,10,2486.25,3.03,125,79560.0,663,Low,2486.25,Low,High,Low,Yes,Medium,Medium,ENT,Normal
United States of America,2013,Qtr 4,1,October,Montana,Government,18035.92,6.02,14980.0,2936.08,20972.0,5,10,3055.92,16.94,7,14980.0,2996,High,3055.9199999999983,Good,High,Medium,Yes,Low,Low,GOV,Normal
United States of America,2013,Qtr 4,1,October,Paseo,Channel Partners,4168.8,10.8,1158.0,463.2,4632.0,10,10,3010.8,72.22,12,1158.0,386,High,3010.8,Excellent,High,Medium,Yes,Low,Low,CP,Normal
United States of America,2013,Qtr 4,1,October,Paseo,Government,4539.0,17.0,2670.0,801.0,5340.0,10,10,1869.0,41.18,20,2670.0,267,High,1869.0,Excellent,High,Low,Yes,Low,Low,GOV,Normal
United States of America,2013,Qtr 4,1,October,Paseo,Government,239183.0,329.0,189020.0,15267.0,254450.0,10,10,50163.0,20.97,350,189020.0,727,Medium,50163.0,Excellent,High,Very High,Yes,High,High,GOV,Star
United States of America,2013,Qtr 4,1,October,Paseo,Midmarket,9662.4,14.4,6710.0,402.6,10065.0,10,10,2952.4,30.56,15,6710.0,671,Low,2952.4,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2013,Qtr 4,1,October,Velo,Enterprise,82046.25,123.75,79560.0,828.75,82875.0,120,10,2486.25,3.03,125,79560.0,663,Low,2486.25,Low,High,Low,Yes,Medium,Medium,ENT,Normal
United States of America,2013,Qtr 4,1,October,Velo,Small Business,619380.0,270.0,573500.0,68820.0,688200.0,120,10,45880.0,7.41,300,573500.0,2294,High,45880.0,Low,High,Very High,Yes,High,High,SMB,Star
United States of America,2013,Qtr 4,1,October,VTT,Government,4539.0,17.0,2670.0,801.0,5340.0,250,10,1869.0,41.18,20,2670.0,267,High,1869.0,Excellent,High,Low,Yes,Low,Low,GOV,Normal
United States of America,2013,Qtr 4,1,October,VTT,Small Business,619380.0,270.0,573500.0,68820.0,688200.0,250,10,45880.0,7.41,300,573500.0,2294,High,45880.0,Low,High,Very High,Yes,High,High,SMB,Star
United States of America,2013,Qtr 4,1,November,Amarilla,Midmarket,33633.6,13.2,25480.0,4586.4,38220.0,260,11,8153.6,24.24,15,25480.0,2548,High,8153.5999999999985,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2013,Qtr 4,1,November,Carretera,Government,1730.54,6.58,1315.0,110.46,1841.0,3,11,415.54,24.01,7,1315.0,263,Medium,415.54,Excellent,Low,Low,Yes,Low,Low,GOV,Normal
United States of America,2013,Qtr 4,1,November,Montana,Enterprise,202950.0,112.5,216480.0,22550.0,225500.0,5,11,-13530.0,-6.67,125,216480.0,1804,High,-13530.0,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2013,Qtr 4,1,November,Paseo,Channel Partners,10944.0,12.0,2736.0,0.0,10944.0,10,11,8208.0,75.0,12,2736.0,912,,8208.0,Excellent,High,Medium,Yes,Low,Low,CP,Normal
United States of America,2013,Qtr 4,1,November,Paseo,Government,597082.5,297.5,521820.0,105367.5,702450.0,10,11,75262.5,12.61,350,521820.0,2007,High,75262.5,Good,High,Very High,Yes,High,High,GOV,Star
United States of America,2013,Qtr 4,1,November,Velo,Small Business,656370.0,255.0,643500.0,115830.0,772200.0,120,11,12870.0,1.96,300,643500.0,2574,High,12870.0,Low,High,High,Yes,High,High,SMB,Star
United States of America,2013,Qtr 4,1,November,VTT,Government,24035.0,19.0,12650.0,1265.0,25300.0,250,11,11385.0,47.37,20,12650.0,1265,Medium,11385.0,Excellent,High,High,Yes,Low,Low,GOV,Normal
United States of America,2013,Qtr 4,1,December,Amarilla,Channel Partners,20794.8,10.32,6045.0,3385.2,24180.0,260,12,14749.8,70.93,12,6045.0,2015,High,14749.8,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2013,Qtr 4,1,December,Paseo,Government,13809.18,6.86,10065.0,281.82,14091.0,10,12,3744.18,27.11,7,10065.0,2013,Low,3744.18,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
United States of America,2013,Qtr 4,1,December,Paseo,Midmarket,28297.5,14.7,19250.0,577.5,28875.0,10,12,9047.5,31.97,15,19250.0,1925,Low,9047.5,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2013,Qtr 4,1,December,Velo,Enterprise,259037.5,106.25,292560.0,45712.5,304750.0,120,12,-33522.5,-12.94,125,292560.0,2438,High,-33522.5,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2013,Qtr 4,1,December,Velo,Government,26430.6,18.6,14210.0,1989.4,28420.0,120,12,12220.6,46.24,20,14210.0,1421,Medium,12220.6,Excellent,High,High,Yes,Low,Low,GOV,Normal
United States of America,2013,Qtr 4,1,December,VTT,Government,91238.0,343.0,69160.0,1862.0,93100.0,250,12,22078.0,24.2,350,69160.0,266,Low,22078.0,Excellent,High,High,Yes,Medium,Medium,GOV,Normal
United States of America,2013,Qtr 4,1,December,VTT,Small Business,223008.0,276.0,202000.0,19392.0,242400.0,250,12,21008.0,9.42,300,202000.0,808,Medium,21008.0,Low,High,High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 1,1,January,Amarilla,Enterprise,65137.5,112.5,69480.0,7237.5,72375.0,260,1,-4342.5,-6.67,125,69480.0,579,High,-4342.5,Loss,Low,Low,No,Medium,Medium,ENT,Problem
United States of America,2014,Qtr 1,1,January,Carretera,Government,21009.0,18.7916,11175.0,1341.0,22350.0,3,1,9834.0,46.81,20,11175.0,1118,Medium,9834.0,Excellent,High,High,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 1,1,January,Montana,Government,299171.25,304.655,255450.0,44703.75,343875.0,5,1,43721.25,14.61,350,255450.0,982,High,43721.25,Good,High,Very High,Yes,High,High,GOV,Star
United States of America,2014,Qtr 1,1,January,Paseo,Government,8760.465,6.0921,7192.5,1309.035,10069.5,10,1,1567.965,17.9,7,7192.5,1438,High,1567.965,Good,High,Low,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 1,1,January,Paseo,Small Business,922680.0,264.0,873750.0,125820.0,1048500.0,10,1,48930.0,5.3,300,873750.0,3495,High,48930.0,Low,High,Very High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 1,1,January,Velo,Midmarket,7908.75,14.25,5550.0,416.25,8325.0,120,1,2358.75,29.82,15,5550.0,555,Medium,2358.75,Excellent,High,Low,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 1,1,January,VTT,Channel Partners,21359.52,10.92,5868.0,2112.48,23472.0,250,1,15491.52,72.53,12,5868.0,1956,Medium,15491.52,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 1,1,February,Amarilla,Government,83160.0,308.0,70200.0,11340.0,94500.0,260,2,12960.0,15.58,350,70200.0,270,High,12960.0,Good,High,High,Yes,Medium,Medium,GOV,Normal
United States of America,2014,Qtr 1,1,February,Carretera,Channel Partners,22073.04,11.88,5574.0,222.96,22296.0,3,2,16499.04,74.75,12,5574.0,1858,Low,16499.04,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 1,1,February,Montana,Government,7904.82,6.09,6490.0,1181.18,9086.0,5,2,1414.82,17.9,7,6490.0,1298,High,1414.8199999999997,Good,High,Low,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 1,1,February,Paseo,Government,45953.4,17.4,26410.0,6866.6,52820.0,10,2,19543.4,42.53,20,26410.0,2641,High,19543.4,Excellent,High,High,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 1,1,February,Paseo,Midmarket,22482.9,14.85,15140.0,227.1,22710.0,10,2,7342.9,32.66,15,15140.0,1514,Low,7342.9000000000015,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 1,1,February,Velo,Enterprise,323712.5,117.5,330600.0,20662.5,344375.0,120,2,-6887.5,-2.13,125,330600.0,2755,Medium,-6887.5,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2014,Qtr 1,1,February,VTT,Small Business,827604.0,291.0,711000.0,25596.0,853200.0,250,2,116604.0,14.09,300,711000.0,2844,Low,116604.0,Good,High,Very High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 1,1,March,Amarilla,Small Business,808110.0,270.0,748250.0,89790.0,897900.0,260,3,59860.0,7.41,300,748250.0,2993,High,59860.0,Low,High,Very High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 1,1,March,Carretera,Government,573205.5,325.5,457860.0,43144.5,616350.0,3,3,115345.5,20.12,350,457860.0,1761,Medium,115345.5,Excellent,High,Very High,Yes,High,High,GOV,Star
United States of America,2014,Qtr 1,1,March,Montana,Midmarket,8936.4,13.2,6770.0,1218.6,10155.0,5,3,2166.4,24.24,15,6770.0,677,High,2166.4,Excellent,High,Low,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 1,1,March,Paseo,Enterprise,355300.0,118.75,359040.0,18700.0,374000.0,10,3,-3740.0,-1.05,125,359040.0,2992,Medium,-3740.0,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2014,Qtr 1,1,March,Paseo,Government,17708.6,18.2,9730.0,1751.4,19460.0,10,3,7978.6,45.05,20,9730.0,973,Medium,7978.5999999999985,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 1,1,March,Velo,Channel Partners,16876.8,11.52,4395.0,703.2,17580.0,120,3,12481.8,73.96,12,4395.0,1465,Low,12481.8,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 1,1,March,VTT,Government,9837.17,6.23,7895.0,1215.83,11053.0,250,3,1942.17,19.74,7,7895.0,1579,High,1942.17,Good,High,Low,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 2,1,April,Amarilla,Channel Partners,23436.0,12.0,5859.0,0.0,23436.0,260,4,17577.0,75.0,12,5859.0,1953,,17577.0,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 2,1,April,Carretera,Enterprise,387618.75,112.4837,413460.0,43068.75,430687.5,3,4,-25841.25,-6.67,125,413460.0,3446,High,-25841.25,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2014,Qtr 2,1,April,Montana,Small Business,683397.0,297.0,575250.0,6903.0,690300.0,5,4,108147.0,15.82,300,575250.0,2301,Low,108147.0,Good,High,Very High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 2,1,April,Paseo,Government,31133.025,6.9308,22462.5,314.475,31447.5,10,4,8670.525,27.85,7,22462.5,4492,Low,8670.525000000001,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 2,1,April,Paseo,Midmarket,50163.75,13.65,36750.0,4961.25,55125.0,10,4,13413.75,26.74,15,36750.0,3675,Medium,13413.75,Excellent,High,High,Yes,Medium,Medium,MID,Normal
United States of America,2014,Qtr 2,1,April,Velo,Government,10423.2,17.2,6060.0,1696.8,12120.0,120,4,4363.2,41.86,20,6060.0,606,High,4363.200000000001,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 2,1,April,VTT,Government,430452.75,318.3822,351390.0,42572.25,473025.0,250,4,79062.75,18.37,350,351390.0,1352,Medium,79062.75,Good,High,Very High,Yes,High,High,GOV,Star
United States of America,2014,Qtr 2,1,May,Amarilla,Enterprise,305730.0,107.5,341280.0,49770.0,355500.0,260,5,-35550.0,-11.63,125,341280.0,2844,High,-35550.0,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2014,Qtr 2,1,May,Carretera,Government,29979.6,17.2,17430.0,4880.4,34860.0,3,5,12549.6,41.86,20,17430.0,1743,High,12549.6,Excellent,High,High,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 2,1,May,Montana,Government,728595.0,315.0,601380.0,80955.0,809550.0,5,5,127215.0,17.46,350,601380.0,2313,High,127215.0,Good,High,Very High,Yes,High,High,GOV,Star
United States of America,2014,Qtr 2,1,May,Paseo,Government,15474.55,6.65,11635.0,814.45,16289.0,10,5,3839.55,24.81,7,11635.0,2327,Medium,3839.5499999999993,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 2,1,May,Paseo,Small Business,840384.0,288.0,729500.0,35016.0,875400.0,10,5,110884.0,13.19,300,729500.0,2918,Low,110884.0,Good,High,Very High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 2,1,May,Velo,Midmarket,10665.0,13.5,7900.0,1185.0,11850.0,120,5,2765.0,25.93,15,7900.0,790,High,2765.0,Excellent,High,Low,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 2,1,May,VTT,Channel Partners,18421.2,10.2,5418.0,3250.8,21672.0,250,5,13003.2,70.59,12,5418.0,1806,High,13003.2,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 2,1,June,Amarilla,Government,42309.88,10.1002,27355.0,3679.12,45989.0,520,12,14954.88,35.35,27,27355.0,4189,Medium,14954.879999999996,Excellent,High,High,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 2,1,June,Carretera,Midmarket,33499.35,13.05,25670.0,5005.65,38505.0,3,6,7829.35,23.37,15,25670.0,2567,High,7829.3499999999985,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 2,1,June,Carretera,Small Business,282435.0,285.0,247750.0,14865.0,297300.0,3,6,34685.0,12.28,300,247750.0,991,Medium,34685.0,Good,High,Very High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 2,1,June,Montana,Channel Partners,13429.92,11.76,3426.0,274.08,13704.0,5,6,10003.92,74.49,12,3426.0,1142,Low,10003.92,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 2,1,June,Montana,Government,23588.8,18.4,12820.0,2051.2,25640.0,5,6,10768.8,45.65,20,12820.0,1282,Medium,10768.8,Excellent,High,High,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 2,1,June,Paseo,Channel Partners,13429.92,11.76,3426.0,274.08,13704.0,10,6,10003.92,74.49,12,3426.0,1142,Low,10003.92,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 2,1,June,Paseo,Enterprise,89966.25,123.75,87240.0,908.75,90875.0,10,6,2726.25,3.03,125,87240.0,727,Low,2726.25,Low,High,Low,Yes,Medium,Medium,ENT,Normal
United States of America,2014,Qtr 2,1,June,Paseo,Government,200165.0,332.5,156520.0,10535.0,210700.0,10,6,43645.0,21.8,350,156520.0,602,Medium,43645.0,Excellent,High,Very High,Yes,High,High,GOV,Star
United States of America,2014,Qtr 2,1,June,Paseo,Small Business,282435.0,285.0,247750.0,14865.0,297300.0,10,6,34685.0,12.28,300,247750.0,991,Medium,34685.0,Good,High,Very High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 2,1,June,Velo,Government,218886.08,62.3785,171055.0,12162.92,231049.0,240,12,47831.08,21.85,357,171055.0,3509,Medium,47831.07999999999,Excellent,High,Very High,Yes,High,High,GOV,Star
United States of America,2014,Qtr 2,1,June,VTT,Enterprise,89966.25,123.75,87240.0,908.75,90875.0,250,6,2726.25,3.03,125,87240.0,727,Low,2726.25,Low,High,Low,Yes,Medium,Medium,ENT,Normal
